Domain,Page URL,Fund Name/Ticker,Record Date,Ex Date,Payble Date,Reinvest Date,Ordinary Income,ST Cap Gains,LT Cap Gains,Total Distribution,Reinvest Nav/Price,Class Name,Income/Amount/Share/Dividend,YEAR,Annual Distribution Rate* (%),Period,Investment Income,Return of Capital,Capital Gains,Rate,Year End NAV
www.diamond-hill.com,https://www.diamond-hill.com/mutual-funds/long-only-equities/small-cap-fund/default.fs,,06/12/05,,07/12/05,,,—,0.2145,,,Class I (DHSIX),—,,,,,,,,
im.bnymellon.com,https://im.bnymellon.com/us/en/individual/funds/05588v100#?section=distributions, DITEX,12/22/20,12/23/20,12/23/20,,,,0.0532,0.0544,13.98,,,,,,,,,,
www.cullenfunds.com,http://www.cullenfunds.com/mutual-funds/high-dividend/dividends,,03/29/2021,03/30/2021,,,$0.03907000,-,-,,$16.38,Retail Class,,,,,,,,,
www.cullenfunds.com,http://www.cullenfunds.com/mutual-funds/high-dividend/dividends,,02/24/2021,02/25/2021,,,$0.04867000,-,-,,$15.61,Retail Class,,,,,,,,,
www.cullenfunds.com,http://www.cullenfunds.com/mutual-funds/high-dividend/dividends,,01/27/2021,01/28/2021,,,$0.01192000,-,-,,$15.03,Retail Class,,,,,,,,,
www.cullenfunds.com,http://www.cullenfunds.com/mutual-funds/high-dividend/dividends,,03/29/2021,03/30/2021,,,$0.02900000,-,-,,$16.13,Class C,,,,,,,,,
www.cullenfunds.com,http://www.cullenfunds.com/mutual-funds/high-dividend/dividends,,02/24/2021,02/25/2021,,,$0.03987000,-,-,,$15.37,Class C,,,,,,,,,
www.cullenfunds.com,http://www.cullenfunds.com/mutual-funds/high-dividend/dividends,,01/27/2021,01/28/2021,,,$0.00221000,-,-,,$14.80,Class C,,,,,,,,,
www.cullenfunds.com,http://www.cullenfunds.com/mutual-funds/high-dividend/dividends,,03/29/2021,03/30/2021,,,$0.04247000,-,-,,$16.39,Class I,,,,,,,,,
www.cullenfunds.com,http://www.cullenfunds.com/mutual-funds/high-dividend/dividends,,02/24/2021,02/25/2021,,,$0.05164000,-,-,,$15.61,Class I,,,,,,,,,
www.cullenfunds.com,http://www.cullenfunds.com/mutual-funds/high-dividend/dividends,,01/27/2021,01/28/2021,,,$0.01518000,-,-,,$15.04,Class I,,,,,,,,,
www.cullenfunds.com,http://www.cullenfunds.com/mutual-funds/high-dividend/dividends,,03/29/2021,03/30/2021,,,$0.03317000,-,-,,$13.45,Class R1,,,,,,,,,
www.cullenfunds.com,http://www.cullenfunds.com/mutual-funds/high-dividend/dividends,,02/24/2021,02/25/2021,,,$0.04357000,-,-,,$12.82,Class R1,,,,,,,,,
www.cullenfunds.com,http://www.cullenfunds.com/mutual-funds/high-dividend/dividends,,01/27/2021,01/28/2021,,,$0.00641000,-,-,,$12.36,Class R1,,,,,,,,,
www.cullenfunds.com,http://www.cullenfunds.com/mutual-funds/high-dividend/dividends,,03/29/2021,03/30/2021,,,$0.03602000,,,,$13.71,Class R2,,,,,,,,,
www.cullenfunds.com,http://www.cullenfunds.com/mutual-funds/high-dividend/dividends,,02/24/2021,02/25/2021,,,$0.04601000,,,,$13.06,Class R2,,,,,,,,,
www.cullenfunds.com,http://www.cullenfunds.com/mutual-funds/high-dividend/dividends,,01/27/2021,01/28/2021,,,$0.00906000,,,,$12.59,Class R2,,,,,,,,,
www.adamsfunds.com,https://www.adamsfunds.com/funds/diversified-equity/,,,,,,,0,0.81,0.99,,,0.18,2016,7.8,,,,,,
www.adamsfunds.com,https://www.adamsfunds.com/funds/diversified-equity/,,,,,,,0.06,1.1,1.38,,,0.22,2017,9.8,,,,,,
www.adamsfunds.com,https://www.adamsfunds.com/funds/diversified-equity/,,,,,,,0,1.79,2,,,0.21,2018,12.9,,,,,,
www.adamsfunds.com,https://www.adamsfunds.com/funds/diversified-equity/,,,,,,,0,1.2,1.42,,,0.22,2019,9.6,,,,,,
www.adamsfunds.com,https://www.adamsfunds.com/funds/diversified-equity/,,,,,,,0,0.84,1.03,,,0.19,2020,6.8,,,,,,
dividendandincomefund.com,https://dividendandincomefund.com/distributions/,,,,,,,,,1,,,,,,2020,0.03,0.45,0.52,,
dividendandincomefund.com,https://dividendandincomefund.com/distributions/,,,,,,,,,0.8,,,,,,2019,0.21,0.59,$ -,,
dividendandincomefund.com,https://dividendandincomefund.com/distributions/,,,,,,,,,0.7,,,,,,2018,0.11,0.12,0.47,,
dividendandincomefund.com,https://dividendandincomefund.com/distributions/,,,,,,,,,0.6,,,,,,2017,0.39,0.12,0.09,,
dividendandincomefund.com,https://dividendandincomefund.com/distributions/,,,,,,,,,1,,,,,,2016,0.23,0.77,$ -,,
dividendandincomefund.com,https://dividendandincomefund.com/distributions/,,,,,,,,,1.63,,,,,,2015,0.26,1.37,$ -,,
dividendandincomefund.com,https://dividendandincomefund.com/distributions/,,,,,,,,,1.63,,,,,,2014,1.63,$ -,$ -,,
dividendandincomefund.com,https://dividendandincomefund.com/distributions/,,,,,,,,,1.63,,,,,,2013,1.16,0.47,$ -,,
dividendandincomefund.com,https://dividendandincomefund.com/distributions/,,,,,,,,,1.63,,,,,,2012,0.56,1.07,$ -,,
dividendandincomefund.com,https://dividendandincomefund.com/distributions/,,,,,,,,,1.76,,,,,,2011,1,0.76,$ -,,
dividendandincomefund.com,https://dividendandincomefund.com/distributions/,,,,,,,,,1.64,,,,,,2010,1.4,0.24,$ -,,
dividendandincomefund.com,https://dividendandincomefund.com/distributions/,,,,,,,,,1.64,,,,,,2009,1.56,0.08,$ -,,
dividendandincomefund.com,https://dividendandincomefund.com/distributions/,,,,,,,,,3.44,,,,,,2008,2.36,1.08,$ -,,
dividendandincomefund.com,https://dividendandincomefund.com/distributions/,,,,,,,,,3.56,,,,,,2007,3.36,0.2,$ -,,
dividendandincomefund.com,https://dividendandincomefund.com/distributions/,,,,,,,,,3.72,,,,,,2006,3.72,$ -,$ -,,
dividendandincomefund.com,https://dividendandincomefund.com/distributions/,,,,,,,,,4,,,,,,2005,2.12,1.88,$ -,,
dividendandincomefund.com,https://dividendandincomefund.com/distributions/,,,,,,,,,4,,,,,,2004,2.16,1.84,$ -,,
dividendandincomefund.com,https://dividendandincomefund.com/distributions/,,,,,,,,,4,,,,,,2003,2.44,1.56,$ -,,
dividendandincomefund.com,https://dividendandincomefund.com/distributions/,,,,,,,,,4.48,,,,,,2002,2.64,1.84,$ -,,
dividendandincomefund.com,https://dividendandincomefund.com/distributions/,,,,,,,,,4.96,,,,,,2001,2.6,2.36,$ -,,
dividendandincomefund.com,https://dividendandincomefund.com/distributions/,,,,,,,,,4.96,,,,,,2000,3.2,1.76,$ -,,
dividendandincomefund.com,https://dividendandincomefund.com/distributions/,,,,,,,,,4.96,,,,,,1999,3.44,1.4,0.12,,
dividendandincomefund.com,https://dividendandincomefund.com/distributions/,,,,,,,,,1.64,,,,,,"June 29, 1998 to November 30, 1998",1.64,$ -,$ -,,
www.primecap.com,https://www.primecap.com/odyssey-stock-fund/,,,12/15/2020,,,0.48198,-,2.2762,-,34.74,,,,,,,,,,
www.primecap.com,https://www.primecap.com/odyssey-stock-fund/,,,12/17/2019,,,0.46774,-,1.61156,-,34.32,,,,,,,,,,
northeastinvestors.com,https://northeastinvestors.com/fund/dividend-tax/,,,09/02/21,10/02/21,,,,,,,,,,,,,,,$.05,
mxefund.com,http://mxefund.com/dividends.html,,12/24/98,12/22/98,01/15/99,,,,,,,,,,,,,,0.878323,,
mxefund.com,http://mxefund.com/dividends.html,,12/26/97,12/23/97,09/01/98,,,,,,,,,,,,,,3.362181,,
mxefund.com,http://mxefund.com/dividends.html,,12/31/93,12/27/93,01/14/94,,,,,,,,,,,,,,1.495771,,
mxefund.com,http://mxefund.com/dividends.html,,12/27/91,12/20/91,09/01/92,,,,,,,,,,,,,,0.011823,,
mxefund.com,http://mxefund.com/dividends.html,,12/30/14,12/26/14,1/28/15,,,0.192,,,,,,,,,,,,,
mxefund.com,http://mxefund.com/dividends.html,,12/30/13,12/26/13,1/28/14,,,1.64984,,,,,,,,,,,,,
mxefund.com,http://mxefund.com/dividends.html,,12/21/12,12/19/12,12/28/12,,,0.04,,,,,,,,,,,,,
mxefund.com,http://mxefund.com/dividends.html,,12/26/08,12/23/08,01/27/09,,,1.43261,,,,,,,,,,,,,
mxefund.com,http://mxefund.com/dividends.html,,12/28/07,12/26/07,01/25/08,,,3.2342,,,,,,,,,,,,,
mxefund.com,http://mxefund.com/dividends.html,,12/29/06,12/27/06,01/26/07,,,1.71038,,,,,,,,,,,,,
mxefund.com,http://mxefund.com/dividends.html,,12/22/05,12/20/05,01/26/06,,,2.55787,,,,,,,,,,,,,
mxefund.com,http://mxefund.com/dividends.html,,1/30/16,1/28/16,1/29/16,,,,0.56,,,,,,,,,,,,
mxefund.com,http://mxefund.com/dividends.html,,12/30/14,12/26/14,1/28/15,,,,1.42,,,,,,,,,,,,
mxefund.com,http://mxefund.com/dividends.html,,12/30/13,12/26/13,1/28/14,,,,0.4766,,,,,,,,,,,,
mxefund.com,http://mxefund.com/dividends.html,,12/21/12,12/19/12,12/28/12,,,,0.15,,,,,,,,,,,,
mxefund.com,http://mxefund.com/dividends.html,,12/26/08,12/23/08,01/27/09,,,,5.09007,,,,,,,,,,,,
mxefund.com,http://mxefund.com/dividends.html,,12/28/07,12/26/07,01/25/08,,,,4.1779,,,,,,,,,,,,
mxefund.com,http://mxefund.com/dividends.html,,12/29/06,12/27/06,01/26/07,,,,1.19081,,,,,,,,,,,,
mxefund.com,http://mxefund.com/dividends.html,,12/22/05,12/20/05,01/26/06,,,,1.8526,,,,,,,,,,,,
mxefund.com,http://mxefund.com/dividends.html,,12/19/20,12/18/19,12/31/19,,,,,,,,0.1201,,,,,,,,
mxefund.com,http://mxefund.com/dividends.html,,12/19/18,12/18/18,12/28/18,,,,,,,,0.0012,,,,,,,,
mxefund.com,http://mxefund.com/dividends.html,,12/19/17,12/18/17,12/28/17,,,,,,,,0.048,,,,,,,,
mxefund.com,http://mxefund.com/dividends.html,,12/30/14,12/26/14,1/28/15,,,,,,,,0.006,,,,,,,,
mxefund.com,http://mxefund.com/dividends.html,,12/26/10,12/23/10,12/31/10,,,,,,,,0.023,,,,,,,,
mxefund.com,http://mxefund.com/dividends.html,,12/26/08,12/23/08,01/27/09,,,,,,,,0.25263,,,,,,,,
mxefund.com,http://mxefund.com/dividends.html,,12/29/06,12/27/06,01/26/07,,,,,,,,0.13187,,,,,,,,
mxefund.com,http://mxefund.com/dividends.html,,12/22/05,12/20/05,01/26/06,,,,,,,,0.15991,,,,,,,,
mxefund.com,http://mxefund.com/dividends.html,,03/12/03,01/12/03,10/12/03,,,,,,,,0.015454,,,,,,,,
mxefund.com,http://mxefund.com/dividends.html,,11/22/00,11/20/00,01/12/00,,,,,,,,0.585548,,,,,,,,
mxefund.com,http://mxefund.com/dividends.html,,12/23/99,12/21/99,01/14/00,,,,,,,,0.114276,,,,,,,,
mxefund.com,http://mxefund.com/dividends.html,,12/31/93,12/27/93,01/14/94,,,,,,,,1.871953,,,,,,,,
mxefund.com,http://mxefund.com/dividends.html,,12/27/96,12/24/96,10/01/97,,,,,,,,1.048321,,,,,,,,
mxefund.com,http://mxefund.com/dividends.html,,12/29/95,12/27/95,12/01/96,,,,,,,,0.082166,,,,,,,,
mxefund.com,http://mxefund.com/dividends.html,,12/30/94,12/23/94,01/13/95,,,,,,,,3.519989,,,,,,,,
mxefund.com,http://mxefund.com/dividends.html,,12/31/92,12/24/92,01/15/93,,,,,,,,1.370377,,,,,,,,
mxefund.com,http://mxefund.com/dividends.html,,12/27/91,12/20/91,09/01/92,,,,,,,,0.856978,,,,,,,,
mxefund.com,http://mxefund.com/dividends.html,,12/28/90,12/21/90,07/01/91,,,,,,,,0.519489,,,,,,,,
muhlx.muhlenkamp.com,https://muhlx.muhlenkamp.com/distributions/,,12/29/2020,,,,,,,$4.9125,,,$0.1299,,,,,$0.0000,$4.7825,,$47.79
muhlx.muhlenkamp.com,https://muhlx.muhlenkamp.com/distributions/,,12/26/2019,,,,,,,$0.5943,,,$0.1919,,,,,$0.0000,$0.4024,,$47.12
